SN	REGION CODE	REGION NAME	DISTRICT CODE	DISTRICT (CENTRAL GOVERNMENT)	DISTRICT	OLD ID	TEMP ID (CURRENT)	CURRENT ID	NAME	ALTERNATIVE NAME(S)	STATUS	REMARKS	HMIS (MSIMBO)	DIVISION	WARD	VILLAGE/STREET	REGISTRATION No.	HF TYPE	OWNERSHIP	OWNERSHIP DETAIL	LATITUDE	LONGITUDE	SOURCE
6375	18	Kagera	5	Ngara District	Ngara DC	1805407	23	1805023	Mayenzi		Operating		Not Allocated	Nyamiaga	Kibimba	Mayenzi		Dispensary	Government	MoHSW/LGA			MMAM
6376	18	Kagera	5	Ngara District	Ngara DC	1805178	24	1805024	Mbuba		Operating		16	Rulenge	Rulenge	Mbuba		Dispensary	Government	MoHSW/LGA	-2.6625	30.51013	Topo
6377	18	Kagera	5	Ngara District	Ngara DC	1805185	25	1805025	Mshikamano		Operating		42	Nyamiaga	Rusumo	Mshikamano		Dispensary	Government	MoHSW/LGA	-2.43636	30.80405	Other
6378	18	Kagera	5	Ngara District	Ngara DC	1805188	26	1805026	Muganza		Operating		24	Murusagamba	Muganza	Muganza		Dispensary	Government	MoHSW/LGA	-2.89431	30.6081	Other
6379	18	Kagera	5	Ngara District	Ngara DC	1805190	27	1805027	Mukarehe		Operating		13	Kanazi	Kanazi	Mukarehe		Dispensary	Government	MoHSW/LGA	-2.6	30.56193	Other
6380	18	Kagera	5	Ngara District	Ngara DC	1805191	28	1805028	Mukatabo		Operating		40	Kanazi	Kirushya	Murutabo		Dispensary	Government	MoHSW/LGA	-2.52272	30.5	Other
6401	18	Kagera	5	Ngara District	Ngara DC	1805408	49	1805049	Mukubu		Operating		45	Murusagamba	Muganza	Mukubu		Dispensary	Government	MoHSW/LGA			MMAM
6381	18	Kagera	5	Ngara District	Ngara DC	1805193	29	1805029	Mumilamila		Operating		41	Rulenge	Bugarama	Mumilamila		Dispensary	Government	MoHSW/LGA	-2.89886	30.45382	Other
6407	18	Kagera	5	Ngara District	Ngara DC		55	1805055	Mumuhamba		Not  Operating	waiting drugs	Not Allocated		Bukiriro			Dispensary	Government	MoHSW/LGA			
6382	18	Kagera	5	Ngara District	Ngara DC	1805194	30	1805030	Munjebwe		Operating		38	Rulenge	Rulenge	Munjebwe		Dispensary	Government	MoHSW/LGA	-2.69545	30.63738	Other
6383	18	Kagera	5	Ngara District	Ngara DC	1805197	31	1805031	Murgwanza DDH		Operating		1	Nyamiaga	Ngara MjiniĂĄ	Murgwanza		Hospital	FBO	Anglican	-2.4898	30.64428	Other
6384	18	Kagera	5	Ngara District	Ngara DC	1805196	32	1805032	Murubanga		Operating		28	Murusagamba	Murusagamba	Murubanga		Dispensary	Government	MoHSW/LGA	-2.82045	30.79955	Other
6385	18	Kagera	5	Ngara District	Ngara DC	1805198	33	1805033	Murusagamba		Operating		26	Murusagamba	Murusagamba	Murusagamba		Health Centre	Government	MoHSW/LGA	-2.96136	30.84459	Other
6386	18	Kagera	5	Ngara District	Ngara DC	1805199	34	1805034	Muruvyagila		Operating		43	Kanazi	Mugoma	Muruvyagira		Dispensary	Government	MoHSW/LGA	-2.5625	30.51238	Other
6387	18	Kagera	5	Ngara District	Ngara DC	1805201	35	1805035	Muyenzi		Operating		18	Rulenge	Rulenge	Muyenzi		Dispensary	Government	MoHSW/LGA	-2.78295	30.54729	Other
6388	18	Kagera	5	Ngara District	Ngara DC	1805206	36	1805036	Ngara Prison		Operating		Not Allocated	Nyamiaga	Ngara MjiniĂĄ	Ngara		Dispensary	Government	Prisons	-2.48522	30.67229	Other
6389	18	Kagera	5	Ngara District	Ngara DC	1805210	37	1805037	Ntanga		Operating		27	Murusagamba	Murusagamba	Ntanga		Dispensary	Government	MoHSW/LGA	-2.87272	30.89076	Other
6408	18	Kagera	5	Ngara District	Ngara DC		56	1805056	Nterungwe		Not  Operating	waiting drugs	Not Allocated		Nyamiaga			Dispensary	Government	MoHSW/LGA			
6390	18	Kagera	5	Ngara District	Ngara DC	1805211	38	1805038	Ntobeye		Operating		33	Nyamiaga	Ntobeye	Ntobeye		Dispensary	Government	MoHSW/LGA	-2.39204	30.7027	Other
6391	18	Kagera	5	Ngara District	Ngara DC	1805227	39	1805039	Nyakisasa		Operating		21	Rulenge	Nyakisasa	Kashinga		Dispensary	Government	MoHSW/LGA	-2.69772	30.69031	Other
6392	18	Kagera	5	Ngara District	Ngara DC	1805409	40	1805040	Nyalurama		Operating		19	Rulenge	Bugarama	Nyarulama		Dispensary	Government	MoHSW/LGA			MMAM
6393	18	Kagera	5	Ngara District	Ngara DC	1805228	41	1805041	Nyamahwa		Operating		22	Rulenge	Nyakisasa	Nyamahwa		Dispensary	Government	MoHSW/LGA	-2.61363	30.71396	Other
6394	18	Kagera	5	Ngara District	Ngara DC	1805229	42	1805042	Nyamiaga		Operating		5	Nyamiaga	Nyamiaga	Nyamiaga		Hospital	Government	MoHSW/LGA	-2.49487	30.66853	Other
6402	18	Kagera	5	Ngara District	Ngara DC	1805245	50	1805050	Ruganzo		Operating		10	Nyamiaga	Kibimba	Ruganzo		Dispensary	Government	MoHSW/LGA	-2.55227	30.68018	Other
6395	18	Kagera	5	Ngara District	Ngara DC	1805253	43	1805043	Rulenge		Operating		2	Rulenge	Rulenge	Rulenge		Hospital	Government	MoHSW/LGA	-2.7159	30.634	Other
6396	18	Kagera	5	Ngara District	Ngara DC	1805256	44	1805044	Rusumo		Operating		6	Nyamiaga	Rusumo	Rusumo		Dispensary	Government	MoHSW/LGA	-2.39204	30.77364	Other
6397	18	Kagera	5	Ngara District	Ngara DC	1805257	45	1805045	Rusumo Prison		Operating		Not Allocated	Nyamiaga	Rusumo	Rusumo		Dispensary	Government	Prisons	-2.3909	30.83108	Other
6398	18	Kagera	5	Ngara District	Ngara DC	1805268	46	1805046	Rwimbogo		Operating		25	Murusagamba	Muganza	Mukalinzi		Dispensary	Government	MoHSW/LGA	-2.90909	30.71058	Other
6399	18	Kagera	5	Ngara District	Ngara DC	1805269	47	1805047	Shanga		Operating		9	Kanazi	Mugoma	Shanga		Dispensary	Government	MoHSW/LGA	-2.53068	30.53941	Other
6400	18	Kagera	5	Ngara District	Ngara DC	1805275	48	1805048	Tumaini		Operating		35		Rulenge	Rulenge		Health Centre			-2.71818	30.63513	NIMR
642	2	Arusha	5	Ngorongoro District	Ngorongoro	205005	1	205001	Arash		Operating		1	Loliondo	Arash	Arash		Dispensary	FBO	Lutheran	-2.37408805384	35.5051510736	
643	2	Arusha	5	Ngorongoro District	Ngorongoro	205022	2	205002	Bulati		Under Construction		Not Allocated	Ngorongoro	Nainokanoka	Bulati		Dispensary	Government	MOHSW/LGA			
644	2	Arusha	5	Ngorongoro District	Ngorongoro	205038	3	205003	Digodigo		Operating		3	Sale	Digodigo	Digodigo		Dispensary	FBO	RC	-2.08745	35.44148	Other
645	2	Arusha	5	Ngorongoro District	Ngorongoro	202048	4	205004	Endulen	Ngorongoro	Operating	Edited name from Enduleni to Endulen	2	Ngorongoro	Endulen	Endulen		Hospital	FBO	RC			
646	2	Arusha	5	Ngorongoro District	Ngorongoro	205049	5	205005	Engarasero	Ngaresero	Closed		4	Sale	Pinyinyi	Engaresero		Dispensary	Government	MOHSW/LGA	-2.366342	35.441064	
647	2	Arusha	5	Ngorongoro District	Ngorongoro	205360	7	205007	Esere		Operating		Not Allocated	Ngorongoro	Endulen	Esere		Dispensary	Government	MOHSW/LGA			MMAM
648	2	Arusha	5	Ngorongoro District	Ngorongoro	205361	8	205008	Irkepusi		Operating		Not Allocated	Ngorongoro	Nainokanoka	Irkepus		Dispensary	Government	MOHSW/LGA			MMAM
673	2	Arusha	5	Ngorongoro	Ngorongoro		35	205035	Jema		Closed			Sale	Oldonyosambu	Oldonyosambu		Dispensary	Government	MOHSW/LGA			
649	2	Arusha	5	Ngorongoro District	Ngorongoro	205125	10	205010	Loliondo		Operating		6	Loliondo	Orgosorok	Loliondo		Health Centre	Government	MOHSW/LGA	-2.03119	35.37453	Other
650	2	Arusha	5	Ngorongoro District	Ngorongoro	205132	11	205011	Magaiduru	Olorien	Operating		20	Loliondo	Orgosorok	Olorien Magaiduru		Dispensary	Government	MOHSW/LGA			
651	2	Arusha	5	Ngorongoro District	Ngorongoro	205140	12	205012	Malambo		Operating		13	Sale	Malambo	Malambo		Health Centre	Government	MOHSW/LGA	-2.30664	35.36347	Other
652	2	Arusha	5	Ngorongoro District	Ngorongoro	205364	13	205013	Mgongo		Complete		Not Allocated	Sale	Digodigo	Mgongo		Dispensary	FBO	RC			MMAM
653	2	Arusha	5	Ngorongoro District	Ngorongoro	205365	14	205014	Misigiyo		Under Construction		Not Allocated	Ngorongoro	Ngorongoro	Misigiyo		Dispensary	Government	MOHSW/LGA			MMAM
654	2	Arusha	5	Ngorongoro District	Ngorongoro	205180	15	205015	Mugholo		Under Construction		Not Allocated	Sale	Digodigo	Mugholo		Dispensary	Government	MOHSW/LGA			
655	2	Arusha	5	Ngorongoro District	Ngorongoro	205186	16	205016	Nainokanoka	Th/Simba	Operating		7	Ngorongoro	Nainokanoka	Nainokanaoka		Dispensary	Government	MOHSW/LGA			
656	2	Arusha	5	Ngorongoro District	Ngorongoro	205367	17	205017	Nayobi		Under Construction		Not Allocated	Ngorongoro	Nayobi	Nayobi		Dispensary	Government	MOHSW/LGA			MMAM
657	2	Arusha	5	Ngorongoro District	Ngorongoro	205200	18	205018	NCAA		Operating	Same as Ngorongoro Conservation Authority Area	17	Ngorongoro	Ngorongoro	Ngorongoro/Makao		Dispensary	Government	Parastatal	-3.14724	35.2885	Other
676	2	Arusha	5	Ngorongoro District	Ngorongoro		38	205038	Ngaresero		Operating		4	Sale	Pinyinyi	Engaresero		Dispensary	Government	MOHSW/LGA			
658	2	Arusha	5	Ngorongoro District	Ngorongoro	205198	19	205019	Ngoile		Under Construction		Not Allocated		Olbalbal	Ngoile		Dispensary	Government	MOHSW/LGA			
674	2	Arusha	5	Ngorongoro	Ngorongoro		36	205036	Oipiro		Under Construction			Ngorongoro	Endulen	Oipiro		Dispensary	Government	MOHSW/LGA			
659	2	Arusha	5	Ngorongoro District	Ngorongoro	205212	20	205020	Olbalbal		Operating		11	Ngorongoro	Olbalbal	Meshili		Dispensary	Government	MOHSW/LGA	-2.59116	35.30357	Other
660	2	Arusha	5	Ngorongoro District	Ngorongoro		21	205021	Oldonyosambu		Operating	Edited name from Oldonyo Sambu to Oldonyosambu	18	Sale	Malambo	Oldonyosambu		Dispensary	Government	MOHSW/LGA			
675	2	Arusha	5	Ngorongoro	Ngorongoro		37	205037	Ollosokwan		Closed			Loliondo	Soitsambu			Dispensary	Private	Private			
661	2	Arusha	5	Ngorongoro District	Ngorongoro	205229	22	205022	Oloipiri		Operating		19	Loliondo	Soitsambu	Oloipiri		Dispensary	Government	MOHSW/LGA			
662	2	Arusha	5	Ngorongoro District	Ngorongoro	205230	23	205023	Oloirobi		Under Construction		Not Allocated		Ngorongoro	Oloirobi		Dispensary	Government	MOHSW/LGA			
663	2	Arusha	5	Ngorongoro District	Ngorongoro	205368	25	205025	Olpiro		Under Construction	Edited name from Oipiro to Olipiro	Not Allocated		Endulen	Olpiro		Dispensary	Government	MOHSW/LGA			MMAM
664	2	Arusha	5	Ngorongoro District	Ngorongoro	205232	26	205026	Osinoni		Under Construction		Not Allocated		Kakesio	Osinoni		Dispensary	Government	MOHSW/LGA			
665	2	Arusha	5	Ngorongoro District	Ngorongoro	205236	27	205027	Pinyiny		Complete		Not Allocated	Sale	Pinyinyi	Pinyinyi		Dispensary	Government	MOHSW/LGA			
666	2	Arusha	5	Ngorongoro District	Ngorongoro	205237	28	205028	Piyaya		Operating		9	Sale	Malambo	Piyaya		Dispensary	FBO	Lutheran			
667	2	Arusha	5	Ngorongoro District	Ngorongoro	205242	29	205029	Sakala		Operating		15	Loliondo	Orgosorok	Sakala		Health Centre	Government	MOHSW/LGA			
668	2	Arusha	5	Ngorongoro District	Ngorongoro	205245	30	205030	Sale		Operating		14	Sale	Sale	Sale		Dispensary	Government	MOHSW/LGA			
669	2	Arusha	5	Ngorongoro District	Ngorongoro	205247	31	205031	Samunge		Operating		16	Sale	Digodigo	Samunge		Dispensary	Government	MOHSW/LGA	-2.09796	35.42057	Other
670	2	Arusha	5	Ngorongoro District	Ngorongoro	205252	32	205032	Sero		Operating		5	Loliondo	Orgosorok	Ollosokwan		Dispensary	Government	MOHSW/LGA	-1.84382	35.25211	Other
671	2	Arusha	5	Ngorongoro District	Ngorongoro	205260	33	205033	Soitsambu		Operating		10	Loliondo	Soitsambu	Soitsambu		Dispensary	Government	MOHSW/LGA			
672	2	Arusha	5	Ngorongoro District	Ngorongoro	205287	34	205034	Wasso		Operating	Edited name from Waso to Wasso	12	Loliondo	Orgosorok	Olorien Magaiduru		Hospital	FBO	RC	-2.06329	35.56293	Other
3823	11	Njombe	4	Njombe District	Njombe DC	1104001	1	1104001	514 Kj	Zahanati ya Jeshi	Operating		114048	Makambako	Mlowa	Idofi	IR/VC.	Dispensary	Government	TPDF			
3824	11	Njombe	4	Njombe District	Njombe DC	1104456	2	1104002	Chalowe		Under Construction		114069	Mdandu	igwachanya	Chalowe	IR/VC.352	Dispensary	Government	LGA			MMAM
3825	11	Njombe	4	Njombe District	Njombe DC	1104457	3	1104003	Dulam		Operating	Edited name from Dulamu	114056	Mdandu	igwachanya	Dulamu	IR/VC.353	Dispensary	Government	LGA			MMAM
3826	11	Njombe	4	Njombe District	Njombe DC	1104457	3	1104003	Dulam		Operating	Edited name from Dulamu	114056	Mdandu	igwachanya	Dulamu	IR/VC.353	Dispensary	Government	LGA			MMAM
3827	11	Njombe	4	Njombe District	Njombe DC	1104017	5	1104005	Ibumila		Operating		114065	Makambako	Kichiwa	Ibumila	IR/VC.527	Dispensary	Government	LGA	-7.77432	35.69962	Other
3828	11	Njombe	4	Njombe District	Njombe DC	1104017	5	1104005	Ibumila		Operating		114065	Makambako	Kichiwa	Ibumila	IR/VC.527	Dispensary	Government	LGA	-7.77432	35.69962	Other
3829	11	Njombe	4	Njombe District	Njombe DC	1104031	6	1104006	Igima		Operating		114046	Mdandu	Igima	Igima	IR/VC.534	Dispensary	Government	LGA			
3830	11	Njombe	4	Njombe District	Njombe DC	1104031	6	1104006	Igima		Operating		114046	Mdandu	Igima	Igima	IR/VC.534	Dispensary	Government	LGA			
3831	11	Njombe	4	Njombe District	Njombe DC	1104032	7	1104007	Igodivaha		Operating		114054	Imalinyi	Imalinyi	Igodivaha	IR/VC.510	Dispensary	Government	LGA	-9.19925	34.56403	Other
3832	11	Njombe	4	Njombe District	Njombe DC	1104032	7	1104007	Igodivaha		Operating		114054	Imalinyi	Imalinyi	Igodivaha	IR/VC.510	Dispensary	Government	LGA	-9.19925	34.56403	Other
3833	11	Njombe	4	Njombe District	Njombe DC	1104036	8	1104008	Igombola		Operating		114036	Lupembe	Lupembe	Igombola	IR/VC.69	Dispensary	Government	Parastatal			
3834	11	Njombe	4	Njombe District	Njombe DC	1104036	8	1104008	Igombola		Operating		114036	Lupembe	Lupembe	Igombola	IR/VC.69	Dispensary	Government	Parastatal			
3835	11	Njombe	4	Njombe District	Njombe DC	1104038	9	1104009	Igongolo		Operating		114032	Makambako	Igongolo	Igongolo	IR/VC.531	Dispensary	FBO	Lutheran	-7.78028	35.67727	Other
3836	11	Njombe	4	Njombe District	Njombe DC	1104038	9	1104009	Igongolo		Operating		114032	Makambako	Igongolo	Igongolo	IR/VC.531	Dispensary	FBO	Lutheran	-7.78028	35.67727	Other
3837	11	Njombe	4	Njombe District	Njombe DC	1104039	10	1104010	Igosi		Operating		114013	Imalinyi	Igosi	Igosi	IR/VC.56	Dispensary	Government	LGA			
3838	11	Njombe	4	Njombe District	Njombe DC	1104039	10	1104010	Igosi		Operating		114013	Imalinyi	Igosi	Igosi	IR/VC.56	Dispensary	Government	LGA			
3839	11	Njombe	4	Njombe District	Njombe DC	1104044	11	1104011	Igwachanya		Operating		114028	Mdandu	igwachanya	Igwachanya	IR/VC.191	Dispensary					
3840	11	Njombe	4	Njombe District	Njombe DC	1104044	11	1104011	Igwachanya		Operating		114028	Mdandu	igwachanya	Igwachanya	IR/VC.191	Dispensary					
3841	11	Njombe	4	Njombe District	Njombe DC	1104048	12	1104012	Ihanja		Operating		114053	Mdandu	Mdandu	Ihanja	IR/VC.530	Dispensary	Government	LGA			
3842	11	Njombe	4	Njombe District	Njombe DC	1104048	12	1104012	Ihanja		Operating		114053	Mdandu	Mdandu	Ihanja	IR/VC.530	Dispensary	Government	LGA			
3843	11	Njombe	4	Njombe District	Njombe DC	1104053	13	1104013	Ikang'asi		Operating		114019	Lupembe	Mfiriga	Ikang'asi	IR/VC.61	Dispensary	Government	LGA			
3844	11	Njombe	4	Njombe District	Njombe DC	1104053	13	1104013	Ikang'asi		Operating		114019	Lupembe	Mfiriga	Ikang'asi	IR/VC.61	Dispensary	Government	LGA			
3954	11	Njombe	4	Njombe DC	Njombe DC		134	1104134	Ikelu		Under Construction			Makambako	Utengule	Ikelu	IR/VC.590	Hospital	FBO	RC			
3845	11	Njombe	4	Njombe District	Njombe DC	1104057	14	1104014	Ikondo		Operating		114015	Lupembe	Ikondo	Ikondo	IR/VC.64	Dispensary	Government	LGA			
3846	11	Njombe	4	Njombe District	Njombe DC	1104058	15	1104015	Ikuna		Operating		114026	Makambako	Ikuna	Ikuna	IR/VC.532	Dispensary	FBO	Lutheran	-7.7633	35.7052	
3847	11	Njombe	4	Njombe District	Njombe DC	1104065	16	1104016	Ilembula		Operating		1104044	Wangin'gombe	Ilembula	Ilembula	IR/VC.110	Hospital	FBO	Lutheran	-7.76838	35.70373	Other
3848	11	Njombe	4	Njombe District	Njombe DC	1104071	17	1104017	Image		Operating		114016	Lupembe	Kidegembye	Image	IR/VC.67	Dispensary	Government	LGA			
3849	11	Njombe	4	Njombe District	Njombe DC	1104073	18	1104018	Imalilo		Operating		114050	Imalinyi	Wangama	Imalilo	IR/VC.	Dispensary	Government	LGA			
3850	11	Njombe	4	Njombe District	Njombe DC	1104074	19	1104019	Imalinyi		Operating		114011	Imalinyi	Imalinyi	Imalinyi	IR/VC.201	Dispensary	Government	LGA	-7.66392	36.05035	Other
3953	11	Njombe	4	Njombe DC	Njombe DC		133	1104133	Isimike		Complete			Makambako	Saja	Isimike	IR/VC.509	Dispensary	Government	LGA			
3851	11	Njombe	4	Njombe District	Njombe DC	1104095	20	1104020	Isoliwaya		Operating		114017	Lupembe	matembwe	Isoliwaya	IR/VC.71	Dispensary	Government	LGA			
3951	11	Njombe	4	Njombe DC	Njombe DC		132	1104132	Itambo		Complete			Lupembe	Mfiriga	Itambo	IR/VC.63	Dispensary	Government	LGA			
3952	11	Njombe	4	Njombe DC	Njombe DC		132	1104132	Itambo		Complete			Lupembe	Mfiriga	Itambo	IR/VC.63	Dispensary	Government	LGA			
3852	11	Njombe	4	Njombe District	Njombe DC	1104103	21	1104021	Itowo		Operating		114060	Mdandu	Mdandu	Itowo	IR/VC.547	Dispensary	Government	LGA			
3853	11	Njombe	4	Njombe District	Njombe DC	1104104	22	1104022	Itulahumba		Operating		114059	Mdandu	Mdandu	Itulahumba	IR/VC.392	Dispensary	Government	LGA			
3854	11	Njombe	4	Njombe District	Njombe DC	1104109	23	1104023	Iwafi		Operating		114057	Lupembe	Idamba	Iwafi	IR/VC.62	Dispensary	Government	LGA			
3855	11	Njombe	4	Njombe District	Njombe DC	1104464	24	1104024	Kanikelele		Operating		114072	Lupembe	Lupembe	Kanikelele	IR/VC.70	Dispensary	Government	LGA			MMAM
3856	11	Njombe	4	Njombe District	Njombe DC	1104465	25	1104025	Kichiwa		Under Construction		114075	Makambako	Kichiwa	Kichiwa	IR/VC.546	Dispensary	Government	LGA			MMAM
3857	11	Njombe	4	Njombe District	Njombe DC	1104126	26	1104026	Kidegembye		Operating		114025	Lupembe	Kidegembye	Kidegembye	IR/VC.68	Dispensary	Government	LGA	-8.59687	35.28522	Other
3858	11	Njombe	4	Njombe District	Njombe DC	1104127	27	1104027	Kidugala		Operating		114042	Imalinyi	kidugala	Kidugala	IR/VC.348	Health Centre	FBO	Lutheran			
3859	11	Njombe	4	Njombe District	Njombe DC	1104129	28	1104028	Kifumbe		Operating		114038	Makambako	mahongole	Kifumbe	IR/VC.522	Dispensary	Government	LGA	-8.56389	35.00352	Other
3860	11	Njombe	4	Njombe District	Njombe DC	1104136	29	1104029	Kijombe		Operating		11405	Wangin'gombe	Kijombe	Kijombe	IR/VC.360	Dispensary	Government	LGA	-8.5828	35.26498	Other
3861	11	Njombe	4	Njombe District	Njombe DC	1104148	30	1104030	Kipengere		Operating		114020	Imalinyi	kipengele	Kipengere	IR/VC.55	Dispensary	FBO	RC	-9.290603	34.43901	
3862	11	Njombe	4	Njombe District	Njombe DC	1104157	31	1104031	Kitandililo		Operating		114024	Makambako	Kitandililo	Kitandililo	IR/VC.516	Dispensary	FBO	Lutheran	-8.50338	35.51227	Other
3863	11	Njombe	4	Njombe District	Njombe DC	1104172	32	1104032	Luduga		Operating		11408	Mdandu	Luduga	Luduga	IR/VC.289	Dispensary	Government	LGA	-8.96574	34.52786	Other
3864	11	Njombe	4	Njombe District	Njombe DC	1104184	33	1104033	Lupembe		Operating		114041	Lupembe	Lupembe	Lupembe	IR/VC.70	Health Centre	Government	LGA	-9.16185	35.1436	Other
3865	11	Njombe	4	Njombe District	Njombe DC	1104190	34	1104034	Lusisi		Operating		114035	Mdandu	Igima	Lusisi	IR/VC.389	Dispensary	Government	LGA			
3866	11	Njombe	4	Njombe District	Njombe DC	1104195	35	1104035	Lwanzali		Operating		114018	Lupembe	Idamba	Lwanzali	IR/VC.59	Dispensary	Government	LGA			
3867	11	Njombe	4	Njombe District	Njombe DC	1104469	36	1104036	Madeke		Operating		114043	Lupembe	Mfiriga	Madeke	IR/VC.661	Dispensary	Government	TASAF			MMAM
3868	11	Njombe	4	Njombe District	Njombe DC	1104219	39	1104039	Makoga		Operating		114030	Imalinyi	makoga	Makoga	IR/VC.57	Health Centre	Government	LGA			
3869	11	Njombe	4	Njombe District	Njombe DC	1104226	40	1104040	Malangali		Operating		114022	Mdandu	Luduga	Malangali	IR/VC.292	Dispensary	Government	LGA	-9.07613	34.4778	
3871	11	Njombe	4	Njombe District	Njombe DC	1104237	42	1104042	Marie Stopes		Closed		1104045	Makambako	mwembetogwa	Mwembetogwa		Dispensary	Private	Private	-8.96487	34.90903	
3872	11	Njombe	4	Njombe District	Njombe DC	1104471	43	1104043	Masage		Under Construction		114068	Imalinyi	kidugala	Masage	IR/VC.651	Dispensary	Government	TASAF			
3873	11	Njombe	4	Njombe District	Njombe DC	1104243	44	1104044	Matembwe		Operating		114021	Lupembe	matembwe	Matembwe	IR/VC.72	Dispensary	FBO	RC	-9.2509	35.16429	Other
3874	11	Njombe	4	Njombe District	Njombe DC	1104246	45	1104045	Mavande		Operating		114031	Makambako	Utengule	Mawande	IR/VC.369	Dispensary	FBO	Lutheran			
3875	11	Njombe	4	Njombe District	Njombe DC		46	1104046	Mbugani		Operating		114071	Makambako	Kitandililo	Mbugani		Dispensary	Government	LGA			
3876	11	Njombe	4	Njombe District	Njombe DC	1104258	47	1104047	Mdandu		Operating		114010	Mdandu	Mdandu	Mdandu	IR/VC.188	Dispensary	Government	LGA	-9.1456	34.6942	
3877	11	Njombe	4	Njombe District	Njombe DC	1104259	48	1104048	Medicare		Operating		114039	Makambako	Ubena	Ubena		Dispensary	Private	Private			
3878	11	Njombe	4	Njombe District	Njombe DC	1104260	49	1104049	Mfriga		Operating		114051	Lupembe	Mfiriga	Mfriga	IR/VC.60	Dispensary	Government	LGA			
3879	11	Njombe	4	Njombe District	Njombe DC	1104266	50	1104050	Mhaji		Operating		114058	Mdandu	Igima	Mhaji	IR/VC.393	Dispensary	Government	LGA			
3880	11	Njombe	4	Njombe District	Njombe DC	1104476	51	1104051	Moronga		Operating		114073	Imalinyi	kipengele	Moronga	IR/VC.200	Dispensary	Government	TASAF			
3881	11	Njombe	4	Njombe District	Njombe DC	1104285	52	1104052	Msima Sayuni		Operating		114049	Makambako	Ikuna	Matiganjola	IR/VC.295	Dispensary	FBO	Anglican	-9.25105	34.93842	
3882	11	Njombe	4	Njombe District	Njombe DC	1104292	54	1104054	Nazareti		Operating		114055	Makambako	mwembetogwa			Dispensary	Private	Private			
3883	11	Njombe	4	Njombe District	Njombe DC	1104479	55	1104055	Ng`anda		Operating		114063	Imalinyi	makoga	Ng'anda	IR/VC.403	Dispensary	Government	LGA			
3884	11	Njombe	4	Njombe District	Njombe DC	1104302	56	1104056	Ninga		Operating		114034	Makambako	Ninga	Ninga	IR/VC.528	Dispensary	Government	LGA	-9.10823	35.00252	
3935	11	Njombe	4	Njombe District	Njombe DC	1104304	112	1104112	Njombe		Operating	Edited name from Njombe Mjini to Njombe	1103056	Njombe Mjini	Njombe  Mjini	Njombe Mjini		Health Centre	Government	LGA			
3936	11	Njombe	4	Njombe District	Njombe DC	1104303	113	1104113	Njombe		Operating		1103058	Njombe Mjini	Ramadhani	Kibena		Hospital	Government	LGA	-9.30655	34.77133	Other
3885	11	Njombe	4	Njombe District	Njombe DC	1104494	57	1104057	Nyombo		Operating		114043	Makambako	Ikuna	Nyombo	IR/VC.474	Dispensary	Government	LGA			MMAM
3886	11	Njombe	4	Njombe District	Njombe DC	1104495	58	1104058	Nyumbanitu		Operating		114066	Mdandu	Igima	Nyumbanitu	IR/VC.573	Dispensary	Government	LGA			
3887	11	Njombe	4	Njombe District	Njombe DC	1104313	59	1104059	Palangawanu		Operating		11409	Mdandu	igwachanya	Palangawanu	IR/VC.387	Dispensary	Government	LGA			
