SN	DISTRICT	DIVISION	WARD	VILLAGE	MITAA	Fname	FTYPE	OWNER	PLACE	OWNER2
10787	Sengerema DC	Kahunda	Maisome	Kisaba		Kisaba	Dispensary	Religious	Rural	Faith-Based
10789	Sengerema DC	Kahunda	Nyehunge	Kayenze		Kayenze	Dispensary	LGA	Rural	Public
10790	Sengerema DC	Kahunda	Nyehunge	Nyamadoke		Nyamadoke	Dispensary	LGA	Rural	Public
10791	Sengerema DC	Kahunda	Nyehunge	Nyehunge		Nyehunge	Health Centre	LGA	Rural	Public
10792	Sengerema DC	Sengerema	Busisi	Busisi		Busisi	Dispensary	LGA	Rural	Public
10793	Sengerema DC	Sengerema	Busisi	Kahumulo		Kahumulo	Dispensary	LGA	Rural	Public
10796	Sengerema DC	Sengerema	Busisi	Sengerema		Sengerema	Hospital		Rural	TBD
10798	Sengerema DC	Sengerema	Buzilasoga	Igaka		Igaka	Dispensary	LGA	Rural	Public
10801	Sengerema DC	Sengerema	Buzilasoga	Buzilasoga		Buzilasoga	Dispensary	LGA	Rural	Public
10802	Sengerema DC	Sengerema	Sengerema	Balatogwa		Balatogwa	Dispensary	LGA	Rural	Public
10803	Sengerema DC	Sengerema	Sengerema	Ibisabegeni		Ibisabegeni	Dispensary	Menonite	Rural	Faith-Based
10806	Sengerema DC	Sengerema	Sengerema	Mwabaluhi		Mwabaluhi	Dispensary	LGA	Rural	Public
10807	Sengerema DC	Sengerema	Sengerema	Mwabaluhi		Sengerema Secondary School	Dispensary	MDA	Rural	Public
10809	Sengerema DC	Sengerema	Sengerema	Nyatukala		Nyatukala	Health Centre	LGA	Rural	Public
10811	Sengerema DC	Sengerema	Sima	Igulumuki		Igulumuki	Dispensary	LGA	Rural	Public
10814	Sengerema DC	Sengerema	Sima	Sima		Sima	Dispensary	LGA	Rural	Public
10815	Sengerema DC	Sengerema	Sima	Sogoso		Sogoso	Dispensary	LGA	Rural	Public
10816	Sengerema DC	Sengerema	Tabaruka	Busulwangili		Busulwangili	Dispensary	LGA	Rural	Public
10817	Sengerema DC	Sengerema	Tabaruka	Kishinda		Kishinda	Dispensary	LGA	Rural	Public
10819	Sengerema DC	Sengerema	Tabaruka	Mayuya		Mayuya	Dispensary	LGA	Rural	Public
10820	Sengerema DC	Sengerema	Tabaruka	Nyampande		Nyampande	Dispensary	LGA	Rural	Public
10822	Sengerema DC	Sengerema	Tabaruka	Tabaruka		Tabaruka	Dispensary	LGA	Rural	Public
10823	Sengerema DC	Sengerema	Tabaruka	Tunyenye		Tunyenye	Dispensary	LGA	Rural	Public
10824	Sengerema DC	Nyanchenche	Buyagu	Bitoto		Bitoto	Dispensary	LGA	Rural	Public
10825	Sengerema DC	Nyanchenche	Buyagu	Buyagu		Buyagu	Dispensary	LGA	Rural	Public
10827	Sengerema DC	Nyanchenche	Buyagu	Kalangala		Kalangala	Dispensary	LGA	Rural	Public
10829	Sengerema DC	Nyanchenche	Igalula	Lubungo		Igalula	Dispensary	LGA	Rural	Public
10830	Sengerema DC	Nyanchenche	Igalula	Ngoma A		Ngoma A	Dispensary	LGA	Rural	Public
10832	Sengerema DC	Nyanchenche	Kagunga	Kagunga		Kagunga	Health Centre	LGA	Rural	Public
10834	Sengerema DC	Nyanchenche	Kagunga	Nyanchenche		Nyanchenche	Dispensary	LGA	Rural	Public
10836	Sengerema DC	Katunguru	Chifunfu	Chifunfu		Ngoma Mtimba	Dispensary	LGA	Rural	Public
10837	Sengerema DC	Katunguru	Chifunfu	Kasenyi		Kasenyi	Dispensary	LGA	Rural	Public
10842	Sengerema DC	Katunguru	Kasungamile	Ilekanilo		Ilekanilo	Dispensary	LGA	Rural	Public
10843	Sengerema DC	Katunguru	Kasungamile	Kasungamile		Kasungamile	Dispensary	LGA	Rural	Public
10847	Sengerema DC	Katunguru	Katunguru	Chamabanda		Chamabanda	Dispensary	LGA	Rural	Public
10848	Sengerema DC	Katunguru	Katunguru	Jumakisiwani		Jumakisiwani	Dispensary	LGA	Rural	Public
10850	Sengerema DC	Katunguru	Katunguru	Katunguru		Katunguru	Health Centre	LGA	Rural	Public
10851	Sengerema DC	Katunguru	Katunguru	Katunguru		Katunguru	Dispensary	Assemblies of God	Rural	Faith-Based
10852	Sengerema DC	Katunguru	Katunguru	Nyamtelela		Nyamtelela	Dispensary	LGA	Rural	Public
10854	Sengerema DC	Katunguru	Nyamatongo	Nyamatongo		Nyamatongo	Dispensary	LGA	Rural	Public
10856	Sengerema DC	Katunguru	Nyamatongo	Kamanga		Kamanga	Dispensary	LGA	Rural	Public
10857	Sengerema DC	Katunguru	Nyamatongo	Karumo		Karumo	Dispensary	LGA	Rural	Public
10858	Sengerema DC	Katunguru	Nyamatongo	Ngoma B		Ngoma B	Dispensary	LGA	Rural	Public
10861	Sengerema DC	Katunguru	Nyamazugo	Nyamazugo		Nyamazugo	Dispensary	LGA	Rural	Public
10862	Sengerema DC	Katunguru	Nyamazugo	Nyamizeze		Nyamizeze	Dispensary	LGA	Rural	Public
10866	Sengerema DC	Buchosa	Kazunzu	Isegenghe		Isegenghe	Dispensary		Rural	TBD
10867	Sengerema DC	Buchosa	Kazunzu	Itabagumba		Itabagumba	Dispensary	Religious	Rural	Faith-Based
10868	Sengerema DC	Buchosa	Kazunzu	Kakobe		Kakobe	Health Centre	Religious	Rural	Faith-Based
10870	Sengerema DC	Buchosa	Kazunzu	Luharanyonga		Luharanyonga	Dispensary	LGA	Rural	Public
10871	Sengerema DC	Buchosa	Kazunzu	Lushamba		Lushamba	Dispensary	LGA	Rural	Public
10873	Sengerema DC	Buchosa	Kazunzu	Nyangalamila		Nyangalamila	Dispensary	LGA	Rural	Public
10875	Sengerema DC	Buchosa	Lugata	Lugata		Lugata	Dispensary	LGA	Rural	Public
10878	Sengerema DC	Buchosa	Nyakarilo	Bukokwa		Bukokwa	Dispensary	LGA	Rural	Public
10880	Sengerema DC	Buchosa	Nyakarilo	Nyakarilo		Nyakarilo	Health Centre	LGA	Rural	Public
10881	Sengerema DC	Buchosa	Nyakarilo	Sukuma		Sukuma	Dispensary	LGA	Rural	Public
10884	Sengerema DC	Buchosa	Nyakasasa	Nyamiswi		Kome	Health Centre	LGA	Rural	Public
10885	Sengerema DC	Buchosa	Nyakasasa	Buhama		Buhama	Dispensary		Rural	TBD
10888	Sengerema DC	Buchosa	Nyakasungwa	Kasisa		Kasisa	Dispensary	LGA	Rural	Public
10889	Sengerema DC	Buchosa	Nyakasungwa	Nyakasungwa		Nyakasungwa	Dispensary	LGA	Rural	Public
10891	Sengerema DC	Buchosa	Nyanzenda	Luchili		Luchili	Dispensary	LGA	Rural	Public
10893	Sengerema DC	Buchosa	Nyanzenda	Nyanzenda		Nyanzenda	Dispensary	LGA	Rural	Public
10894	Ukerewe DC	Ilangalla	Namilembe	Bukonyo		Bukonyo	Dispensary	LGA	Rural	Public
10898	Ukerewe DC	Ilangalla	Namilembe	Busangu/mugu		Busangu/Mugu	Dispensary	LGA	Rural	Public
10899	Ukerewe DC	Ilangalla	Ilangala	Gallu		Gallu	Dispensary	LGA	Rural	Public
10900	Ukerewe DC	Ilangalla	Ilangala	Kaseni		Kaseni	Dispensary	LGA	Rural	Public
10903	Ukerewe DC	Ilangalla	Ilangala	Murutilima		Murutilima	Dispensary	LGA	Rural	Public
10904	Ukerewe DC	Ilangalla	Ilangala	Kamasi		Kamasi	Dispensary	LGA	Rural	Public
10905	Ukerewe DC	Ilangalla	Muriti	Muriti		Muriti	Health Centre	LGA	Rural	Public
10908	Ukerewe DC	Ilangalla	Muriti	Ihebo		Ihebo	Dispensary	Seventh Day Adventists	Rural	Faith-Based
10909	Ukerewe DC	Ilangalla	Muriti	Bugula		Bugula	Dispensary	LGA	Rural	Public
10910	Ukerewe DC	Ilangalla	Igala	Igala		Igala	Dispensary	LGA	Rural	Public
10914	Ukerewe DC	Ilangalla	Bwiro	Bukondo		Bukondo	Dispensary	LGA	Rural	Public
10915	Ukerewe DC	Ilangalla	Bwiro	Serema		Rubya	Dispensary	LGA	Rural	Public
10917	Ukerewe DC	Ilangalla	Bwiro	Busumba		Busumba	Dispensary	LGA	Rural	Public
10918	Ukerewe DC	Ilangalla	Nduruma	Mukunu		Mukunu	Dispensary	LGA	Rural	Public
10922	Ukerewe DC	Mumulambo	Kagunguli	Kagunguli		Kagunguli	Health Centre	LGA	Rural	Public
10923	Ukerewe DC	Mumulambo	Kagunguli	Buzegwe		Buzegwe	Dispensary	LGA	Rural	Public
10924	Ukerewe DC	Mumulambo	Kagunguli	Kweru		Kweru	Dispensary	LGA	Rural	Public
10925	Ukerewe DC	Mumulambo	Kagunguli	Sizu		Sizu	Dispensary	LGA	Rural	Public
10927	Ukerewe DC	Mumulambo	Murutunguru	Murutunguru		Murutunguru	Dispensary	LGA	Rural	Public
10930	Ukerewe DC	Mumulambo	Murutunguru	Bugorora		Bugorora	Dispensary	LGA	Rural	Public
10931	Ukerewe DC	Mumulambo	Mukituntu	Kigara		Kigara	Dispensary	LGA	Rural	Public
10932	Ukerewe DC	Mumulambo	Mukituntu	Kazilankanda		Kazilankanda	Dispensary	Religious	Rural	Faith-Based
10936	Ukerewe DC	Mumulambo	Bukindo	Bulamba		Bulamba	Dispensary	LGA	Rural	Public
10941	Ukerewe DC	Mumulambo	Irugwa	Sambi		Irugwa	Dispensary	LGA	Rural	Public
10943	Ukerewe DC	Mumbuga	Nkilizya	Nkilizya		Nansio	Hospital	LGA	Rural	Public
10944	Ukerewe DC	Mumbuga	Nansio	Nansio		Huduma	Dispensary	Private	Rural	Private
10945	Ukerewe DC	Mumbuga	Kagera	Kagera		Kagera	Dispensary	Private	Rural	Private
10949	Ukerewe DC	Mumbuga	Ngoma	Hamkoko		Hamkoko	Dispensary	LGA	Rural	Public
10950	Ukerewe DC	Mumbuga	Ngoma	Muruseni		Muruseni	Dispensary	LGA	Rural	Public
10953	Ukerewe DC	Mumbuga	Bukanda	Muhula		Muhula	Dispensary	LGA	Rural	Public
10957	Ukerewe DC	Mumbuga	Namagondo	Namagondo		Namagondo	Dispensary	LGA	Rural	Public
10960	Ukerewe DC	Ukara	Bwisya	Bwisya		Bwisya	Health Centre	LGA	Rural	Public
10961	Ukerewe DC	Ukara	Bwisya	Nyangombe				LGA	Rural	Public
10962	Ukerewe DC	Ukara	Nyamanga	Nyamanga		Nyamanga	Dispensary	LGA	Rural	Public
10964	Ukerewe DC	Ukara	Bukiko	Bukiko		Bukiko	Dispensary	LGA	Rural	Public
10967	Ukerewe DC	Ukara	Bukungu	Chifule		Chifule	Dispensary	LGA	Rural	Public
10968	Misungwi DC	Inonelwa	Buhingo	Buhingo		Buhingo	Dispensary	Roman Catholic	Rural	Faith-Based
10972	Misungwi DC	Inonelwa	Busongo	Busongo		Busongo	Health Centre	LGA	Rural	Public
10974	Misungwi DC	Inonelwa	Busongo	Nyamainza		Nyamainza	Dispensary	LGA	Rural	Public
10975	Misungwi DC	Inonelwa	Kasololo	Igumo		Nyamijundu	Dispensary	LGA	Rural	Public
10979	Misungwi DC	Inonelwa	Kijima	Kijima		Kijima	Dispensary	Assemblies of God	Rural	Faith-Based
10981	Misungwi DC	Inonelwa	Misasi	Misasi		Misasi	Health Centre	LGA	Rural	Public
10984	Misungwi DC	Inonelwa	Nhundulu	Ibinza		Nkinga	Dispensary	LGA	Rural	Public
10986	Misungwi DC	Inonelwa	Nhundulu	Mahando		Mahando	Dispensary	LGA	Rural	Public
10987	Misungwi DC	Inonelwa	Nhundulu	Mwagiligili		Mwagiligili	Dispensary	LGA	Rural	Public
10988	Misungwi DC	Inonelwa	Nhundulu	Mwawile		Mwawile	Dispensary	LGA	Rural	Public
10989	Misungwi DC	Inonelwa	Shilalo	Ikungumhulu		Ikungumhulu	Dispensary	TASAF	Rural	Public
10990	Misungwi DC	Inonelwa	Shilalo	Mwamboku		Mwamboku	Dispensary	TASAF	Rural	Public
10993	Misungwi DC	Usagara	Bulemeji	Mwalogabagole		Mwalogabagole	Dispensary	LGA	Rural	Public
10995	Misungwi DC	Usagara	Idetemya	Bukumbi		Bukumbi	Hospital	LGA	Rural	Public
10996	Misungwi DC	Usagara	Idetemya	Bukumbi		Bukumbi Camp	Dispensary	LGA	Rural	Public
10997	Misungwi DC	Usagara	Idetemya	Isamilo		Isamilo	Dispensary	LGA	Rural	Public
10998	Misungwi DC	Usagara	Idetemya	Mwasonge		Seth-Benjamin	Dispensary	LGA	Rural	Public
11000	Misungwi DC	Usagara	Kanyelele	Gambajiga		Gambajiga	Dispensary	LGA	Rural	Public
11001	Misungwi DC	Usagara	Kanyelele	Kanyelele		Kanyelele	Dispensary	LGA	Rural	Public
11003	Misungwi DC	Usagara	Ukiriguru	Mwagala		Mwagala	Dispensary	LGA	Rural	Public
11005	Misungwi DC	Usagara	Ukiriguru	Nyangholongo		Ukiriguru	Dispensary	LGA	Rural	Public
11006	Misungwi DC	Usagara	Usagara	Bujingwa		Nyabumhanda	Dispensary	LGA	Rural	Public
11008	Misungwi DC	Usagara	Usagara	Usagara		Idetemya	Dispensary	LGA	Rural	Public
11009	Misungwi DC	Misungwi	Igokelo	Mwajombo		Nyahiti	Dispensary	LGA	Rural	Public
11010	Misungwi DC	Misungwi	Igokelo	Nange		Igokelo	Dispensary	LGA	Rural	Public
11011	Misungwi DC	Misungwi	Igokelo	Ngombe		Ngombe	Dispensary	LGA	Rural	Public
11015	Misungwi DC	Misungwi	Koromije	Ibongoya A		Ibongoya	Dispensary	LGA	Rural	Public
11017	Misungwi DC	Misungwi	Koromije	Koromije		Koromije	Health Centre	LGA	Rural	Public
11022	Misungwi DC	Misungwi	Misungwi	Mabuki		Mwanangwa	Dispensary	LGA	Rural	Public
11023	Misungwi DC	Misungwi	Misungwi	Misungwi		Misungwi	Hospital	LGA	Rural	Public
11024	Misungwi DC	Misungwi	Misungwi	Mwambola		Mwambola	Dispensary	LGA	Rural	Public
11027	Misungwi DC	Misungwi	Mwaniko	Mondo		Mondo	Dispensary	LGA	Rural	Public
11028	Misungwi DC	Misungwi	Mwaniko	Nguge		Nguge	Dispensary	LGA	Rural	Public
11030	Misungwi DC	Mbarika	Ilujamate	Buhunda		Buhunda	Dispensary	LGA	Rural	Public
11034	Misungwi DC	Mbarika	Ilujamate	Nyanhomango		Nyanghomango	Dispensary	LGA	Rural	Public
11036	Misungwi DC	Mbarika	Lubiri	Lubiri		Lubiri	Dispensary	LGA	Rural	Public
11037	Misungwi DC	Mbarika	Lubiri	Mwamazengo		Mwamazengo	Dispensary	TASAF	Rural	Public
11040	Misungwi DC	Mbarika	Mbarika	Mbarika		Mbarika	Health Centre	LGA	Rural	Public
11041	Misungwi DC	Mbarika	Mbarika	Ngaya		Bugisha	Dispensary	LGA	Rural	Public
11042	Misungwi DC	Mbarika	Sumbugu	Igongwa		Igongwa	Dispensary	LGA	Rural	Public
11045	Misungwi DC	Mbarika	Sumbugu	Sumbugu		Sumbugu	Dispensary	LGA	Rural	Public
11048	Kwimba DC	Sumve	Walla	Sumaha		Walla	Dispensary	LGA	Rural	Public
11049	Kwimba DC	Sumve	Walla	Bujingwa		Bujingwa	Dispensary	LGA	Rural	Public
11051	Kwimba DC	Sumve	Bungulwa	Bungulwa		Bungulwa	Dispensary	LGA	Rural	Public
11053	Kwimba DC	Sumve	Sumve	Sumve		Sumve	Hospital	Roman Catholic	Rural	Faith-Based
11054	Kwimba DC	Sumve	Sumve	Nyamikoma		Nyamikoma	Dispensary	LGA	Rural	Public
11059	Kwimba DC	Sumve	Mantare	Mwampulu		Mwampulu	Dispensary	LGA	Rural	Public
11061	Kwimba DC	Sumve	Ngulla	Nyambuyi		Nyabuyi	Dispensary	LGA	Rural	Public
11062	Kwimba DC	Sumve	Ngulla	Ngulla		Inala	Dispensary	LGA	Rural	Public
11065	Kwimba DC	Sumve	Mwabomba	Mwangika		Mwangika	Dispensary	LGA	Rural	Public
11070	Kwimba DC	Ibindo	Mwagi	Mwabilanda		Mwabilanda	Dispensary	LGA	Rural	Public
11073	Kwimba DC	Ibindo	Mwagi	Manawa		Manawa	Dispensary	LGA	Rural	Public
11077	Kwimba DC	Ibindo	Iseni	Nyamikoma		Nyamikoma	Dispensary	LGA	Rural	Public
11079	Kwimba DC	Ibindo	Iseni	Nyamigamba		Nyamigamba	Dispensary	LGA	Rural	Public
11080	Kwimba DC	Ibindo	Nyambiti	Solwe		Solwe	Dispensary	LGA	Rural	Public
11082	Kwimba DC	Ibindo	Nyambiti	Nyambiti		Nyambiti	Health Centre	LGA	Rural	Public
11083	Kwimba DC	Ibindo	Nyambiti	Ibindo		Ibindo	Dispensary	LGA	Rural	Public
11085	Kwimba DC	Ibindo	Maligisu	Mwabalatulu		Mwabalatulu	Dispensary	LGA	Rural	Public
11088	Kwimba DC	Ibindo	Maligisu	Maligisu		Maligisu	Dispensary	LGA	Rural	Public
11090	Kwimba DC	Ibindo	Mwandu	Shushi		Shushi	Dispensary	LGA	Rural	Public
11093	Kwimba DC	Ibindo	Malya	Mwitambu		Mwitambu	Dispensary	LGA	Rural	Public
11094	Kwimba DC	Ibindo	Malya	Talaga		Talaga	Dispensary	LGA	Rural	Public
11096	Kwimba DC	Ibindo	Malya	Malya		Anamid	Dispensary		Rural	TBD
11097	Kwimba DC	Ibindo	Malya	Malya		Malya	Health Centre	LGA	Rural	Public
11099	Kwimba DC	Ibindo	Lyoma	Lyoma		Lyoma	Dispensary	LGA	Rural	Public
11102	Kwimba DC	Ngudu	Mwanghalanga	Mahiga		Mahiga	Dispensary	LGA	Rural	Public
11103	Kwimba DC	Ngudu	Mwanghalanga	Mwanghalanga		Mwaghalanga	Dispensary	LGA	Rural	Public
11106	Kwimba DC	Nyamilama	Nyamilama	Nyamilama		Nyamilama	Health Centre	LGA	Rural	Public
11107	Kwimba DC	Nyamilama	Nyamilama	Bugembe		Bugembe	Dispensary	LGA	Rural	Public
11109	Kwimba DC	Nyamilama	Nyamilama	Mwankulwe		Mwankulwe	Dispensary	LGA	Rural	Public
11111	Kwimba DC	Nyamilama	Mwakilyambiti	Mwakilyambiti		Mwakilyambiti	Dispensary	LGA	Rural	Public
11115	Kwimba DC	Nyamilama	Hungumalwa	Runele		Runere	Dispensary	LGA	Rural	Public
11116	Kwimba DC	Nyamilama	Hungumalwa	Buyogo		Buyogo	Dispensary	LGA	Rural	Public
11117	Kwimba DC	Nyamilama	Hungumalwa	Hungumalwa		St Anna & Huduma	Dispensary	Private	Rural	Private
11118	Kwimba DC	Nyamilama	Hungumalwa	Kibitilwa		Kibitilwa	Dispensary	LGA	Rural	Public
11119	Kwimba DC	Nyamilama	Hungumalwa	Manayi		Manayi	Dispensary	LGA	Rural	Public
11120	Kwimba DC	Nyamilama	Hungumalwa	Ilula		Ilula	Dispensary	LGA	Rural	Public
11121	Kwimba DC	Mwamashimba	Mwamala	Shilembo		Shilembo	Dispensary	LGA	Rural	Public
11124	Kwimba DC	Mwamashimba	Mwamala	Milyungu		Milyungu	Dispensary	LGA	Rural	Public
11128	Kwimba DC	Mwamashimba	Kikubiji	Kikubiji		Kikubiji	Dispensary	LGA	Rural	Public
11135	Kwimba DC	Mwamashimba	Mhande	Izizimba A		Izizimba	Dispensary	LGA	Rural	Public
11137	Kwimba DC	Mwamashimba	Bupamwa	Bupamwa		Mwamashimba	Health Centre	LGA	Rural	Public
11141	Kwimba DC	Mwamashimba	Bupamwa	Kiliwi		Kiliwi	Dispensary	LGA	Rural	Public
11144	Kwimba DC	Mwamashimba	Fukalo	Nyanghonge		Nyanghonge	Dispensary	LGA	Rural	Public
11146	Kwimba DC	Mwamashimba	Fukalo	Chibuji		Chibuji	Dispensary	LGA	Rural	Public
11147	Kwimba DC	Ngudu	Nghundi	Jojilo		Jojilo	Dispensary	LGA	Rural	Public
11150	Kwimba DC	Ngudu	Nghundi	Malemve		Malemve	Dispensary	LGA	Rural	Public
11151	Kwimba DC	Ngudu	Nghundi	Mwadubi		Mwadubi	Dispensary	LGA	Rural	Public
11153	Kwimba DC	Ngudu	Ngudu	Welamasonga		Ngumo	Health Centre	LGA	Rural	Public
11154	Kwimba DC	Ngudu	Ngudu	Kakora		Ngudu	Dispensary	LGA	Rural	Public
11156	Kwimba DC	Ngudu	Ngudu	Ilumba		Ilumba	Dispensary	LGA	Rural	Public
11158	Bunda DC	Chamriho	Mihigo	Mekomariro		Mekomariro	Dispensary	LGA	Rural	Public
11159	Bunda DC	Chamriho	Mihigo	Manchimweru		Manchimweru	Dispensary	LGA	Rural	Public
11160	Bunda DC	Chamriho	Mihigo	Mihigo		Mihigo	Dispensary	LGA	Rural	Public
11164	Bunda DC	Chamriho	Mugeta	Mugeta		Mugeta	Dispensary	LGA	Rural	Public
11165	Bunda DC	Chamriho	Nyamuswa	Bukama		Bukama	Dispensary	LGA	Rural	Public
11166	Bunda DC	Chamriho	Nyamuswa	Bukama		Ikizu	Dispensary	Seventh Day Adventists	Rural	Faith-Based
11168	Bunda DC	Chamriho	Nyamuswa	Makongoro		Ikizu	Dispensary	LGA	Rural	Public
11173	Bunda DC	Chamriho	Salama	Kurusanga		Kurusanga	Dispensary	LGA	Rural	Public
11174	Bunda DC	Chamriho	Salama	Marambeka		Marambeka	Dispensary	LGA	Rural	Public
11175	Bunda DC	Chamriho	Salama	Nyaburundu		Nyaburundu	Dispensary	LGA	Rural	Public
11176	Bunda DC	Chamriho	Salama	Salama?a		Salama	Dispensary	LGA	Rural	Public
11177	Bunda DC	Chamriho	Salama	Salama Kati		Salama Kati	Dispensary	LGA	Rural	Public
11178	Bunda DC	Kenkombyo	Butimba	Bulamba		Bulamba	Dispensary	LGA	Rural	Public
11180	Bunda DC	Kenkombyo	Butimba	Kasuguti		Kasuguti		LGA	Rural	Public
11186	Bunda DC	Kenkombyo	Neruma	Kasahunga		Kasahunga	Health Centre	LGA	Rural	Public
11189	Bunda DC	Kenkombyo	Neruma	Namibu		Kibara	Hospital	Roman Catholic	Rural	Faith-Based
11195	Bunda DC	Nansimo	Igundu	Igundu		Igundu	Dispensary	LGA	Rural	Public
11197	Bunda DC	Nansimo	Iramba	Mugara		Iramba	Dispensary	LGA	Rural	Public
11198	Bunda DC	Nansimo	Iramba	Mwiruruma		Mwiruruma	Dispensary	LGA	Rural	Public
11200	Bunda DC	Nansimo	Kibara	Busambara		Busambara	Dispensary	LGA	Rural	Public
11206	Bunda DC	Nansimo	Kisorya	Kisorya		Kisorya	Dispensary	LGA	Rural	Public
11209	Bunda DC	Nansimo	Kisorya	Sunsi		Sunsi	Dispensary	LGA	Rural	Public
11210	Bunda DC	Nansimo	Namhula	Karukekere		Karukekere	Dispensary	LGA	Rural	Public
11212	Bunda DC	Nansimo	Namhula	Namhula		Namhula	Dispensary	LGA	Rural	Public
11215	Bunda DC	Nansimo	Nansimo	Nafuba		Nafuba	Dispensary	LGA	Rural	Public
11217	Bunda DC	Nansimo	Nansimo	Nansimo		Nansimo	Dispensary	LGA	Rural	Public
11218	Bunda DC	Serengeti	Bunda	Nansimo	Bunda Mjini	Bunda	Hospital	Lutheran	Rural	Faith-Based
11219	Bunda DC	Serengeti	Bunda	Nansimo		Boma	Dispensary	LGA	Rural	Public
11220	Bunda DC	Serengeti	Bunda	Nansimo		Bunda	Dispensary	Private	Rural	Private
11221	Bunda DC	Serengeti	Bunda	Nansimo		Mkono Huruma	Dispensary	Private	Rural	Private
11222	Bunda DC	Serengeti	Bunda	Nansimo		AICT	Dispensary	Religious	Rural	Faith-Based
11223	Bunda DC	Serengeti	Bunda	Nansimo		Ukombozi	Dispensary	Private	Rural	Private
11224	Bunda DC	Serengeti	Bunda	Nansimo		Victoria	Dispensary	Private	Rural	Private
11228	Bunda DC	Serengeti	Bunda	Manyamanyama		Manyamanyama	Health Centre	LGA	Rural	Public
11230	Bunda DC	Serengeti	Guta	Migungani	Guta	Guta	Dispensary	LGA	Rural	Public
11235	Bunda DC	Serengeti	Hunyari	Migungani	Mariwanda	Mariwanda	Dispensary	LGA	Rural	Public
11236	Bunda DC	Serengeti	Hunyari	Migungani	Nyangere	Nyangere	Dispensary	LGA	Rural	Public
11237	Bunda DC	Serengeti	Hunyari	Migungani	Hunyari	Hunyari	Dispensary	LGA	Rural	Public
11239	Bunda DC	Serengeti	Kabasa	Migungani	Kung?ombe	Kung'ombe	Dispensary	Lutheran	Rural	Faith-Based
11241	Bunda DC	Serengeti	Kabasa	Migungani	Kabasa	Kabasa	Dispensary	LGA	Rural	Public
11243	Bunda DC	Serengeti	Kunzugu	Migungani	Kunzugu	Kunzugu	Dispensary	LGA	Rural	Public
11245	Bunda DC	Serengeti	Kunzugu	Migungani	Tamau	Tamau	Dispensary	LGA	Rural	Public
11247	Bunda DC	Serengeti	Mcharo	Migungani	Mcharo	Mcharo	Dispensary	LGA	Rural	Public
11248	Bunda DC	Serengeti	Mcharo	Migungani	Mihale	Mihale	Dispensary	LGA	Rural	Public
11250	Bunda DC	Serengeti	Mcharo	Migungani	Nyamatoke	Nyamatoke	Dispensary	LGA	Rural	Public
11254	Bunda DC	Serengeti	Sazira	Migungani	Sazira	Sazira	Dispensary	LGA	Rural	Public
11257	Bunda DC	Serengeti	Wariku	Migungani	Kangetutya	Kangetutya	Dispensary	LGA	Rural	Public
11261	Musoma MC	Musoma Mjini	Buhare	Buhare		Buhare	Dispensary	LGA	Urban	Public
11264	Musoma MC	Musoma Mjini	Bweri	Nyabisarye		Bweri	Health Centre	LGA	Urban	Public
11266	Musoma MC	Musoma Mjini	Bweri	Rwamlini		Rwamlini	Dispensary	LGA	Urban	Public
11267	Musoma MC	Musoma Mjini	Iringo	Iringo A		Iringo	Dispensary	LGA	Urban	Public
11268	Musoma MC	Musoma Mjini	Iringo	Iringo B		Manga Women	Dispensary	Private	Urban	Private
11271	Musoma MC	Musoma Mjini	Kamunyonge	Biafra		Marie Stopes	Dispensary	Private	Urban	Private
11277	Musoma MC	Musoma Mjini	Kigera	Bonde Kati		Akimu	Maternity Home	Private	Urban	Private
11279	Musoma MC	Musoma Mjini	Kigera	Kwangwa		Kwangwa	Dispensary	LGA	Urban	Public
11280	Musoma MC	Musoma Mjini	Kigera	Mwiyare		Kigera Red Cross	Dispensary	Private	Urban	Private
11282	Musoma MC	Musoma Mjini	Kitaji	Kitaji B		Mokami	Dispensary		Urban	TBD
11283	Musoma MC	Musoma Mjini	Kitaji	Kitaji C		Nyasho	Health Centre	LGA	Urban	Public
11284	Musoma MC	Musoma Mjini	Kitaji	Kitaji D		Omega	Dispensary	Private	Urban	Private
11285	Musoma MC	Musoma Mjini	Makoko	Bukanga		Makoko JWTZ	Dispensary	TPDF	Urban	Public
11286	Musoma MC	Musoma Mjini	Makoko	Nyamiongo		Makoko	Dispensary	Roman Catholic	Urban	Faith-Based
11289	Musoma MC	Musoma Mjini	Makoko	Nyarigamba		Makoko	Dispensary	LGA	Urban	Public
11290	Musoma MC	Musoma Mjini	Mukendo	Nyerere		Musoma Police	Dispensary	Police	Urban	Public
11291	Musoma MC	Musoma Mjini	Mukendo	Nyerere		Nsabayo	Clinic	Private	Urban	Private
11293	Musoma MC	Musoma Mjini	Mukendo	Mukendo		Musoma	Hospital	LGA	Urban	Public
11294	Musoma MC	Musoma Mjini	Mukendo	Mukendo		Mukendo	Dispensary	Prisons	Urban	Public
11295	Musoma MC	Musoma Mjini	Mwigobero	Mwigobero A		Cadak	Dispensary	Private	Urban	Private
11300	Musoma MC	Musoma Mjini	Mwisenge	Mtakuja		Mwisenge	Dispensary	LGA	Urban	Public
11303	Musoma MC	Musoma Mjini	Mwisenge	Majita Road		Jema	Dispensary	Private	Urban	Private
11306	Musoma MC	Musoma Mjini	Nyakato	Mlimani		Nyakato	Dispensary	LGA	Urban	Public
